nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
"(871.802, 1054.54)","(919.295, 1107.66)","(918.793, 1107.49)","(919.001, 1195.66)","(866.27, 1195.79)","(925.115, 1107.65)","(930.889, 1201.63)","(866.303, 1201.52)","(924.863, 1289.66)","(942.654, 1284.17)","(942.497, 1431.21)","(1060.6, 1366.56)","(918.85, 1289.72)","(860.018, 1419.44)","(865.925, 1549.12)","(nan, nan)","(877.743, 1048.47)","(nan, nan)","(913.363, 1054.15)","(807.237, 1572.71)","(824.607, 1578.51)","(872.109, 1572.24)","(1113.41, 1390.24)","(1113.25, 1390.07)","(1077.99, 1343.1)"
"(836.626, 1054.48)","(895.461, 1113.55)","(895.376, 1107.65)","(877.84, 1201.47)","(836.674, 1195.97)","(901.359, 1125.1)","(907.298, 1230.98)","(830.706, 1201.92)","(912.807, 1290.04)","(918.795, 1289.94)","(907.22, 1431.34)","(1019.17, 1372.51)","(901.231, 1290.16)","(825.15, 1419.5)","(865.836, 1549.15)","(nan, nan)","(854.321, 1048.44)","(nan, nan)","(877.767, 1054.53)","(812.844, 1572.87)","(824.727, 1578.72)","(872.086, 1572.24)","(1066.13, 1396)","(1066.16, 1390.33)","(1042.55, 1343.25)"
"(818.608, 1054.49)","(866.273, 1119.25)","(872.159, 1107.59)","(866.097, 1195.78)","(812.935, 1201.42)","(860.145, 1136.75)","(860.176, 1236.82)","(783.77, 1213.57)","(872.126, 1290.06)","(895.546, 1289.93)","(866.148, 1425.5)","(960.355, 1378.35)","(865.987, 1290.19)","(818.745, 1425.26)","(865.731, 1543.19)","(nan, nan)","(824.573, 1048.49)","(nan, nan)","(854.371, 1054.66)","(813.044, 1572.38)","(824.662, 1572.87)","(872.222, 1566.47)","(1007.27, 1395.96)","(1007.11, 1395.88)","(966.269, 1349.05)"
"(777.943, 1060.07)","(842.425, 1125.05)","(866.019, 1113.37)","(877.755, 1189.94)","(813.013, 1201.77)","(824.729, 1136.79)","(813.112, 1236.78)","(742.428, 1207.46)","(860.213, 1289.92)","(871.851, 1289.72)","(836.653, 1396.12)","(936.744, 1384.11)","(836.664, 1290.18)","(795.308, 1425.45)","(865.881, 1543.26)","(nan, nan)","(789.578, 1054.2)","(nan, nan)","(824.744, 1054.72)","(812.986, 1572.72)","(824.736, 1578.52)","(877.811, 1566.57)","(966.349, 1407.82)","(965.984, 1401.92)","(954.37, 1372.5)"
"(754.178, 1054.72)","(818.708, 1131.07)","(825.08, 1119.16)","(866.158, 1195.52)","(777.813, 1201.56)","(783.813, 1142.68)","(777.592, 1230.96)","(724.598, 1201.92)","(824.71, 1290.14)","(836.653, 1290)","(777.999, 1425.28)","(907.332, 1390)","(818.632, 1295.76)","(771.888, 1431.08)","(865.941, 1543.11)","(nan, nan)","(766.023, 1054.16)","(nan, nan)","(789.404, 1060.06)","(813.012, 1578.34)","(824.702, 1578.66)","(883.755, 1560.7)","(930.941, 1419.5)","(925.036, 1419.43)","(913.253, 1384.18)"
"(724.755, 1054.59)","(777.976, 1125.17)","(801.379, 1113.45)","(854.102, 1184.04)","(783.616, 1195.54)","(771.719, 1136.95)","(730.82, 1225.18)","(683.85, 1195.69)","(778.015, 1295.97)","(783.568, 1295.84)","(701.256, 1413.54)","(865.908, 1401.87)","(777.992, 1296.12)","(777.632, 1431.42)","(865.954, 1537.46)","(nan, nan)","(730.694, 1054.13)","(nan, nan)","(771.666, 1060.1)","(812.961, 1578.42)","(824.988, 1578.78)","(883.699, 1554.97)","(871.974, 1443)","(872.105, 1437.22)","(872.034, 1390.26)"
"(689.612, 1054.66)","(765.831, 1119.16)","(777.643, 1113.23)","(819.136, 1183.95)","(718.796, 1183.9)","(736.688, 1119.35)","(689.651, 1230.99)","(654.187, 1184.09)","(760.126, 1295.66)","(765.835, 1290.17)","(665.857, 1390.17)","(801.193, 1419.37)","(760.081, 1295.83)","(765.863, 1431.33)","(865.826, 1537.19)","(nan, nan)","(706.962, 1048.61)","(nan, nan)","(730.91, 1054.41)","(818.78, 1578.44)","(830.689, 1578.59)","(877.94, 1543.13)","(807.18, 1454.84)","(818.827, 1443.23)","(824.612, 1395.9)"
"(677.307, 1054.27)","(730.551, 1107.5)","(754.187, 1107.27)","(812.802, 1166.27)","(730.595, 1189.92)","(713.005, 1107.82)","(660.046, 1207.79)","(636.238, 1160.53)","(730.523, 1289.77)","(730.641, 1284.15)","(636.291, 1384.02)","(748.318, 1431.04)","(730.571, 1289.97)","(754.141, 1425.5)","(860.038, 1531.57)","(nan, nan)","(677.878, 1042.58)","(nan, nan)","(718.772, 1054.23)","(818.628, 1572.84)","(825.101, 1578.38)","(872.245, 1537.3)","(748.359, 1484.34)","(742.38, 1478.42)","(771.731, 1425.21)"
"(636.691, 1054.25)","(701.146, 1107.58)","(730.529, 1107.27)","(789.445, 1160.51)","(736.618, 1184.02)","(677.619, 1113.41)","(630.403, 1201.76)","(595.43, 1154.33)","(689.525, 1284.19)","(695.3, 1284.06)","(589.645, 1366.51)","(713.039, 1437.5)","(689.387, 1289.78)","(742.351, 1419.38)","(836.521, 1525.52)","(nan, nan)","(648.306, 1042.69)","(nan, nan)","(683.53, 1054.3)","(824.583, 1572.31)","(830.721, 1566.73)","(865.855, 1525.68)","(713.046, 1495.98)","(706.993, 1490.09)","(730.453, 1443.1)"
"(618.643, 1042.75)","(677.513, 1107.21)","(701.152, 1101.55)","(771.645, 1154.67)","(701.186, 1189.98)","(636.71, 1107.77)","(589.339, 1201.47)","(583.292, 1142.77)","(671.551, 1266.56)","(677.387, 1260.53)","(559.842, 1366.47)","(665.906, 1466.63)","(659.892, 1278.26)","(724.627, 1396.16)","(819.053, 1519.63)","(nan, nan)","(630.218, 1025.11)","(nan, nan)","(653.998, 1054.18)","(807.197, 1566.64)","(824.579, 1560.71)","(830.76, 1525.2)","(642.191, 1519.6)","(642.283, 1513.57)","(677.87, 1472.48)"
"(589.106, 1048.49)","(642.275, 1101.65)","(677.755, 1101.44)","(748.326, 1154.58)","(683.594, 1172.19)","(618.747, 1107.21)","(548.188, 1195.5)","(542.393, 1142.57)","(636.173, 1272.32)","(636.372, 1266.4)","(536.082, 1360.54)","(618.684, 1478.32)","(630.771, 1278.2)","(707.082, 1395.95)","(801.345, 1507.72)","(nan, nan)","(589.603, 1030.84)","(nan, nan)","(630.484, 1048.5)","(789.494, 1543.28)","(818.752, 1537.24)","(818.943, 1507.9)","(583.128, 1525.56)","(583.182, 1519.62)","(630.72, 1478.61)"
"(559.798, 1042.69)","(618.664, 1101.72)","(648.235, 1101.65)","(724.553, 1154.63)","(654.149, 1178.01)","(583.176, 1107.19)","(530.208, 1189.66)","(506.981, 1136.92)","(618.829, 1260.53)","(636.459, 1254.68)","(495.369, 1360.62)","(548.273, 1484.48)","(589.497, 1266.42)","(677.341, 1384.44)","(777.872, 1484.35)","(nan, nan)","(577.333, 1024.98)","(nan, nan)","(589.637, 1048.48)","(777.567, 1531.34)","(783.646, 1525.65)","(807.234, 1484.58)","(512.752, 1531.26)","(518.743, 1525.55)","(577.631, 1496.12)"
"(535.968, 1030.92)","(589.036, 1101.58)","(630.184, 1101.28)","(683.442, 1154.37)","(618.68, 1172.14)","(542.428, 1107.31)","(489.239, 1189.93)","(512.85, 1119.37)","(583.566, 1254.84)","(589.565, 1254.57)","(483.345, 1366.57)","(500.968, 1496.02)","(577.458, 1260.66)","(636.287, 1384.38)","(771.996, 1472.51)","(nan, nan)","(536.59, 1013.61)","(nan, nan)","(577.33, 1042.74)","(777.68, 1525.52)","(783.723, 1513.66)","(789.553, 1466.46)","(447.895, 1531.42)","(453.778, 1525.5)","(530.271, 1513.79)"
"(495.377, 1031.01)","(553.96, 1101.64)","(589.452, 1101.45)","(671.514, 1154.52)","(589.37, 1178.07)","(524.499, 1101.69)","(453.985, 1195.6)","(489.312, 1131.01)","(548.175, 1260.45)","(571.583, 1249.05)","(448.187, 1378.25)","(453.808, 1513.61)","(542.178, 1266.34)","(606.932, 1390.01)","(748.269, 1443.13)","(nan, nan)","(506.963, 1019.06)","(nan, nan)","(541.968, 1036.89)","(772.076, 1507.91)","(777.931, 1484.45)","(771.722, 1437.21)","(400.659, 1537.23)","(401.035, 1531.2)","(477.316, 1525.47)"
"(477.29, 1019.35)","(535.996, 1101.51)","(577.411, 1101.74)","(636.144, 1154.7)","(571.62, 1178.14)","(489.111, 1101.47)","(441.882, 1195.57)","(453.841, 1184)","(536.119, 1254.86)","(548.157, 1254.7)","(436.264, 1384.02)","(406.813, 1519.51)","(506.793, 1260.62)","(577.43, 1390.1)","(724.42, 1431.01)","(nan, nan)","(488.946, 1013.3)","(nan, nan)","(507.013, 1030.99)","(748.345, 1478.39)","(754.216, 1460.76)","(730.535, 1419.44)","(353.925, 1537.17)","(359.635, 1531.18)","(424.505, 1531.18)"
"(442.082, 1030.81)","(495.084, 1101.62)","(536.494, 1101.65)","(595.302, 1160.5)","(536.36, 1189.78)","(448.15, 1101.57)","(400.935, 1195.56)","(436.185, 1166.27)","(495.433, 1254.69)","(530.316, 1248.97)","(406.913, 1389.86)","(389.09, 1525.24)","(488.972, 1254.79)","(535.979, 1395.87)","(677.859, 1401.94)","(nan, nan)","(448.031, 1013.51)","(nan, nan)","(483.42, 1036.75)","(724.922, 1454.95)","(730.41, 1437.13)","(683.669, 1390.21)","(312.593, 1537.3)","(324.277, 1531.18)","(395.062, 1531.56)"
"(412.721, 1036.69)","(477.327, 1101.71)","(506.945, 1107.19)","(571.534, 1166.29)","(500.966, 1189.83)","(441.812, 1101.61)","(388.922, 1195.45)","(394.89, 1154.61)","(471.476, 1272.21)","(489.349, 1260.68)","(394.789, 1395.96)","(353.599, 1525.7)","(448.047, 1272.41)","(495.005, 1401.94)","(636.515, 1390.19)","(nan, nan)","(436.08, 1019.13)","(nan, nan)","(453.976, 1048.45)","(683.444, 1431.46)","(683.572, 1419.55)","(642.411, 1383.99)","(300.671, 1537.36)","(306.452, 1531.31)","(359.732, 1543.08)"
"(389.189, 1031.01)","(442.282, 1101.7)","(488.967, 1101.78)","(530.51, 1178.02)","(465.65, 1184.05)","(400.779, 1101.74)","(353.635, 1195.65)","(371.556, 1160.47)","(442.293, 1272.3)","(465.638, 1266.51)","(371.48, 1390.4)","(341.856, 1531.48)","(424.332, 1272.36)","(448.211, 1419.59)","(595.424, 1384.25)","(nan, nan)","(400.598, 1019.06)","(nan, nan)","(430.414, 1048.38)","(642.466, 1419.62)","(642.353, 1396.17)","(612.817, 1366.62)","(265.544, 1554.95)","(283.052, 1537.34)","(347.879, 1560.77)"
"(354.001, 1048.52)","(406.892, 1107.36)","(448.238, 1107.38)","(495.023, 1189.97)","(442.017, 1201.47)","(371.408, 1107.28)","(342.058, 1195.75)","(324.306, 1178.19)","(406.968, 1278.2)","(441.953, 1272.34)","(348.119, 1401.93)","(312.464, 1537.32)","(395.026, 1278.26)","(412.621, 1425.34)","(553.902, 1384.03)","(nan, nan)","(371.371, 1030.98)","(nan, nan)","(395.256, 1054.18)","(595.115, 1407.7)","(595.225, 1390.17)","(559.848, 1366.52)","(259.603, 1560.72)","(271.39, 1543.2)","(318.549, 1566.65)"
"(336.046, 1048.5)","(389.181, 1107.51)","(430.419, 1107.46)","(448.233, 1195.47)","(395.2, 1189.99)","(347.694, 1107.55)","(306.711, 1201.5)","(300.778, 1201.45)","(394.826, 1284.02)","(412.592, 1284.09)","(318.511, 1413.54)","(306.862, 1543.19)","(359.799, 1284.13)","(353.609, 1425.36)","(495.228, 1384.11)","(nan, nan)","(347.572, 1030.93)","(nan, nan)","(359.686, 1054.2)","(542.221, 1395.92)","(542.176, 1389.87)","(501.007, 1372.31)","(259.569, 1572.67)","(265.616, 1572.27)","(318.478, 1572.34)"
"(301.016, 1054.33)","(353.834, 1107.62)","(395.226, 1107.7)","(406.953, 1201.41)","(389.051, 1242.69)","(306.842, 1107.57)","(300.513, 1195.88)","(259.803, 1242.87)","(354.072, 1283.95)","(394.643, 1284.06)","(306.742, 1425.2)","(306.85, 1554.92)","(341.975, 1278.25)","(306.678, 1431.3)","(447.917, 1384.23)","(nan, nan)","(306.886, 1048.4)","(nan, nan)","(341.951, 1054.41)","(494.957, 1401.82)","(489.408, 1390.23)","(448.103, 1366.57)","(259.465, 1578.28)","(265.54, 1572.56)","(318.598, 1572.73)"
"(265.515, 1054.64)","(336.02, 1113.34)","(365.664, 1113.47)","(388.971, 1201.43)","(318.374, 1207.52)","(294.848, 1107.74)","(265.568, 1195.69)","(253.802, 1248.57)","(347.585, 1289.9)","(359.897, 1289.97)","(301.012, 1431.06)","(306.614, 1560.83)","(306.968, 1289.93)","(259.538, 1431.46)","(394.992, 1390.02)","(nan, nan)","(277.349, 1054.09)","(nan, nan)","(306.776, 1054.57)","(447.961, 1425.36)","(447.839, 1413.68)","(394.965, 1378.26)","(253.761, 1578.49)","(259.829, 1572.71)","(318.351, 1578.21)"
"(247.92, 1054.59)","(300.973, 1119.37)","(341.895, 1119.27)","(353.527, 1195.81)","(247.857, 1183.97)","(259.812, 1119.2)","(253.792, 1201.63)","(218.35, 1254.65)","(306.917, 1289.92)","(342.033, 1290.03)","(294.806, 1425.5)","(306.666, 1560.93)","(294.816, 1289.92)","(212.341, 1431.36)","(348.02, 1396.02)","(nan, nan)","(253.933, 1054.11)","(nan, nan)","(283.213, 1054.72)","(395.087, 1431.22)","(394.828, 1431.06)","(353.805, 1384.29)","(253.832, 1578.67)","(265.444, 1578.22)","(312.752, 1572.86)"
"(212.473, 1054.59)","(265.365, 1119.26)","(300.962, 1125.04)","(294.736, 1201.58)","(206.696, 1183.94)","(241.792, 1119.19)","(236.128, 1201.47)","(206.559, 1248.77)","(294.744, 1289.95)","(306.944, 1290.09)","(253.781, 1425.29)","(306.398, 1560.7)","(259.826, 1289.97)","(165.512, 1431.03)","(306.829, 1396.08)","(nan, nan)","(218.522, 1054.14)","(nan, nan)","(253.775, 1054.71)","(353.558, 1437.41)","(348.022, 1437.08)","(318.394, 1384.29)","(259.334, 1578.42)","(265.638, 1572.7)","(312.483, 1572.7)"
"(194.749, 1054.73)","(253.452, 1125.03)","(271.375, 1125.17)","(247.798, 1195.58)","(171.284, 1154.77)","(212.685, 1119.29)","(218.545, 1195.93)","(171.343, 1248.64)","(259.33, 1289.9)","(288.84, 1289.99)","(247.814, 1430.99)","(306.505, 1549.14)","(236.048, 1289.95)","(118.565, 1419.58)","(259.666, 1419.39)","(nan, nan)","(206.216, 1054.21)","(nan, nan)","(218.455, 1060.16)","(294.834, 1448.95)","(289.01, 1443.16)","(288.865, 1390.25)","(253.861, 1578.59)","(265.407, 1572.83)","(318.629, 1572.31)"
"(159.729, 1054.55)","(212.366, 1113.48)","(247.681, 1113.37)","(194.822, 1189.9)","(141.899, 1154.51)","(183.058, 1113.59)","(200.626, 1195.51)","(153.705, 1248.56)","(218.332, 1289.75)","(253.428, 1289.79)","(230.239, 1419.5)","(301.038, 1537.36)","(206.318, 1289.86)","(100.52, 1390.04)","(206.813, 1425.5)","(nan, nan)","(165.505, 1054.13)","(nan, nan)","(200.708, 1060.08)","(212.525, 1472.59)","(212.595, 1454.86)","(218.477, 1413.62)","(259.611, 1578.58)","(277.223, 1578.34)","(312.802, 1560.76)"
"(135.934, 1054.17)","(188.891, 1107.65)","(206.831, 1107.65)","(159.69, 1160.47)","(118.115, 1148.42)","(165.475, 1107.72)","(200.542, 1184.01)","(130.084, 1236.91)","(206.384, 1284.03)","(218.29, 1284.04)","(218.331, 1430.92)","(300.551, 1531.65)","(177.078, 1284.08)","(65.2234, 1384.33)","(171.261, 1448.93)","(nan, nan)","(147.687, 1042.59)","(nan, nan)","(165.417, 1054.34)","(171.195, 1502.07)","(171.253, 1490.28)","(206.291, 1437.45)","(259.669, 1578.56)","(283.168, 1572.78)","(306.679, 1549.1)"
"(112.181, 1054.29)","(159.547, 1107.31)","(171.393, 1107.34)","(118.487, 1160.43)","(82.9799, 1142.59)","(147.671, 1107.43)","(165.296, 1178.14)","(112.387, 1225.19)","(165.241, 1278.25)","(188.809, 1283.87)","(206.75, 1401.88)","(294.812, 1525.67)","(147.685, 1278.22)","(15.0316, 1378.39)","(124.081, 1472.59)","(nan, nan)","(112.642, 1042.66)","(nan, nan)","(153.324, 1054.37)","(112.35, 1519.61)","(117.996, 1513.66)","(153.642, 1472.55)","(265.502, 1578.35)","(289.045, 1572.52)","(306.427, 1531.57)"
"(71.4379, 1048.51)","(124.085, 1101.72)","(147.619, 1101.59)","(112.224, 1154.66)","(65.4335, 1130.95)","(112.438, 1107.16)","(153.479, 1160.47)","(76.9482, 1207.75)","(130.178, 1254.83)","(159.369, 1260.51)","(200.708, 1395.99)","(277.283, 1525.35)","(118.122, 1254.81)","(15.0941, 1348.92)","(71.3701, 1478.63)","(nan, nan)","(77.3033, 1030.92)","(nan, nan)","(112.442, 1048.56)","(47.4983, 1531.46)","(65.1006, 1531.28)","(106.58, 1484.05)","(259.76, 1572.81)","(277.291, 1572.48)","(300.592, 1525.71)"
"(59.2619, 1042.76)","(100.53, 1101.7)","(112.171, 1101.56)","(106.397, 1160.57)","(nan, nan)","(82.8855, 1101.82)","(118.406, 1160.57)","(65.0514, 1201.83)","(112.174, 1254.69)","(118.376, 1254.71)","(171.314, 1390.16)","(259.779, 1502.05)","(88.7617, 1254.67)","(15.1263, 1348.77)","(15.0635, 1484.58)","(nan, nan)","(65.109, 1025.08)","(nan, nan)","(76.9804, 1048.36)","(15.0495, 1490.32)","(nan, nan)","(nan, nan)","(265.401, 1560.83)","(283.119, 1549.15)","(283.145, 1513.77)"
"(15.0421, 1042.68)","(65.2523, 1101.46)","(71.1851, 1101.31)","(65.4193, 1166.3)","(15.0386, 1195.79)","(59.2043, 1101.75)","(106.243, 1154.83)","(12.1821, 1201.88)","(76.9377, 1249.04)","(100.672, 1254.56)","(153.456, 1384.34)","(253.67, 1484.44)","(65.2774, 1248.98)","(15.1247, 1336.84)","(nan, nan)","(nan, nan)","(15.0192, 1019.3)","(nan, nan)","(59.4102, 1042.54)","(nan, nan)","(nan, nan)","(nan, nan)","(259.815, 1543.19)","(277.277, 1537.25)","(259.8, 1490.36)"
"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(12.1856, 1101.65)","(70.9421, 1160.52)","(15.0563, 1195.86)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.0799, 1042.61)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.072, 1025.07)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.1549, 1054.31)","(15.1274, 1101.23)","(15.1063, 1101.44)","(15.0583, 1160.41)","(nan, nan)","(15.1195, 1095.73)","(47.4806, 1160.38)","(15.111, 1178.16)","(15.0701, 1254.62)","(nan, nan)","(nan, nan)","(nan, nan)","(15.078, 1254.57)","(12.1989, 1384.03)","(nan, nan)","(nan, nan)","(15.1448, 1042.61)","(nan, nan)","(15.1149, 1048.45)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.0998, 1066.27)","(15.1563, 1095.59)","(15.1556, 1107.39)","(15.1482, 1166.3)","(15.1343, 1160.55)","(15.1254, 1089.81)","(15.0883, 1160.48)","(15.1115, 1154.73)","(15.1106, 1248.66)","(15.0885, 1242.99)","(59.3976, 1389.76)","(200.69, 1431.46)","(15.1076, 1242.99)","(15.0324, 1384.39)","(nan, nan)","(15.1146, 1054.71)","(15.1052, 1054.51)","(15.1396, 1054.44)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(235.96, 1478.27)","(230.078, 1472.6)","(212.534, 1431.09)"
"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(1007.38, 801.277)","(1101.59, 1213.38)","(1107.51, 1219.35)","(1101.66, 1225.21)","(nan, nan)","(nan, nan)","(nan, nan)"
"(983.816, 812.984)","(1007.12, 866.132)","(960.152, 871.945)","(954.407, 948.468)","(nan, nan)","(1048.4, 865.732)","(1077.98, 919.029)","(nan, nan)","(1013.28, 1001.45)","(989.635, 1007.33)","(nan, nan)","(nan, nan)","(1054.32, 995.61)","(nan, nan)","(nan, nan)","(966.37, 795.363)","(1001.35, 789.468)","(960.35, 818.723)","(1013.28, 801.334)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
